MouseName,MouseId,HumanName,HumanId,RatName,RatId,FlyName,FlyId,FishName,FishId,YeastName,YeastId,homologId,COSMIC,CGC,Study,PubMedId,Effect,CISAddress,Rank,Cancer,Studies
Eif5b,226982,EIF5B,9669,Eif5b,308306,NA,NA,eif5b,561194,NA,NA,134613,TRUE,FALSE,Moriarity 2015-03,25961939,Loss,1:37998010-38055579,D,Sarcoma,3
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,11:80383278-80396248,B,Liver Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:80383279-80405733,C,Blood Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Kodama 2016-01,27178121,N/A,11:80383279-80405733,A,Liver Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,March 2011-01,22057237,N/A,11:80355412-80440377,B,Colorectal Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Morris 2016-01,27790711,N/A,11:80384698-80415698,B,Colorectal Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,11:80396639-80396639,B,Pancreatic Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Perez Mancera 2012-02,22699621,N/A,11:80402102-80402102,C,Pancreatic Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Rahrmann 2013-01,23685747,N/A,11:80383279-80405733,D,Nervous System Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Rahrmann 2013-02,23685747,N/A,11:80383279-80405733,D,Nervous System Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Rangel 2016-01,27849608,N/A,11:80383279-80405733,D,Breast Cancer,11
Zfp207,22680,ZNF207,7756,Zfp207,303763,NA,NA,NA,NA,NA,NA,134624,TRUE,FALSE,Takeda 2015-03,25559195,N/A,11:80387589-80413919,B,Colorectal Cancer,11
Ldb3,24131,LDB3,11155,NA,NA,NA,NA,NA,NA,NA,NA,134626,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Hnrnpa1,15382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134628,FALSE,FALSE,Guo 2016-01,26676752,N/A,15:103240432-103244955,C,Blood Cancer,2
Hnrnpa1,15382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134628,FALSE,FALSE,March 2011-01,22057237,N/A,15:103205194-103321815,C,Colorectal Cancer,2
Rbfox3,52897,NA,NA,Rbfox3,287847,NA,NA,NA,NA,NA,NA,134629,FALSE,FALSE,Wu 2012-01,22343890,N/A,11:118489762-118911597,N/A,Nervous System Cancer,1
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,11:5069687-5099077,A,Liver Cancer,8
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,Guo 2016-01,26676752,N/A,11:5069689-5099266,C,Blood Cancer,8
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,Kodama 2016-01,27178121,N/A,11:5069689-5099266,A,Liver Cancer,8
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,March 2011-01,22057237,N/A,11:5034341-5128095,B,Colorectal Cancer,8
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,Morris 2016-01,27790711,N/A,11:5067697-5098697,B,Colorectal Cancer,8
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,Perez Mancera 2012-01,22699621,N/A,11:5082753-5082753,D,Pancreatic Cancer,8
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,Perez Mancera 2012-02,22699621,N/A,11:5085063-5085063,D,Pancreatic Cancer,8
Ewsr1,14030,NA,NA,LOC100912481,100912481,NA,NA,NA,NA,NA,NA,134632,FALSE,FALSE,Takeda 2015-03,25559195,N/A,11:5074815-5090906,D,Colorectal Cancer,8
Evi5l,213027,NA,NA,Evi5l,304201,NA,NA,NA,NA,NA,NA,134635,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,3:122538718-122619667,D,Liver Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Koso 2012-01,23045694,N/A,3:122538719-122619667,D,Nervous System Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Koso 2012-02,23045694,N/A,3:122538719-122619667,C,Nervous System Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,March 2011-01,22057237,N/A,3:122537979-122646964,B,Colorectal Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Moriarity 2015-02,25961939,Loss,3:122538719-122619667,D,Sarcoma,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Morris 2016-01,27790711,N/A,3:122543682-122612682,B,Colorectal Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Perez Mancera 2012-01,22699621,N/A,3:122591960-122591960,A,Pancreatic Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Perez Mancera 2012-02,22699621,N/A,3:122582123-122582123,A,Pancreatic Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Perna 2015-01,25624498,N/A,3:122550854-122550854,A,Skin Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Rahrmann 2013-01,23685747,N/A,3:122538719-122619667,D,Nervous System Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Starr 2011-01,21436051,Loss,3:122514883-122616146,C,Colorectal Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Takeda 2015-01,25559195,N/A,3:122524412-122562711,D,Colorectal Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Takeda 2015-02,25559195,N/A,3:122553683-122591959,C,Colorectal Cancer,14
Fnbp1l,214459,NA,NA,Fnbp1l,310839,Cip4,38534,NA,NA,NA,NA,134636,FALSE,FALSE,Takeda 2015-03,25559195,N/A,3:122562196-122594562,C,Colorectal Cancer,14
Lgals9,16859,LGALS9B,284194,Lgals9,25476,galectin,33162,NA,NA,NA,NA,134662,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,11:78962978-78984924,D,Liver Cancer,4
Lgals9,16859,LGALS9B,284194,Lgals9,25476,galectin,33162,NA,NA,NA,NA,134662,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:78962974-78984946,C,Blood Cancer,4
Lgals9,16859,LGALS9B,284194,Lgals9,25476,galectin,33162,NA,NA,NA,NA,134662,TRUE,FALSE,Kodama 2016-01,27178121,N/A,11:78962974-78984946,D,Liver Cancer,4
Lgals9,16859,LGALS9B,284194,Lgals9,25476,galectin,33162,NA,NA,NA,NA,134662,TRUE,FALSE,Morris 2016-01,27790711,N/A,11:78961998-78978998,D,Colorectal Cancer,4
Smap1,98366,SMAP1,60682,Smap1,684800,NA,NA,smap1,777731,NA,NA,134676,TRUE,FALSE,Keng 2013-01,22899566,N/A,1:23837961-23921961,C,Liver Cancer,2
Smap1,98366,SMAP1,60682,Smap1,684800,NA,NA,smap1,777731,NA,NA,134676,TRUE,FALSE,Takeda 2016-01,27006499,Loss,1:23851063-23892435,D,Gastric Cancer,2
Top2b,21974,TOP2B,7155,Top2b,361100,NA,NA,top2b,569877,TOP2,855636,134711,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,14:16365205-16430787,D,Liver Cancer,6
Top2b,21974,TOP2B,7155,Top2b,361100,NA,NA,top2b,569877,TOP2,855636,134711,TRUE,FALSE,Rahrmann 2013-01,23685747,N/A,14:16365179-16430787,C,Nervous System Cancer,6
Top2b,21974,TOP2B,7155,Top2b,361100,NA,NA,top2b,569877,TOP2,855636,134711,TRUE,FALSE,Rahrmann 2013-02,23685747,N/A,14:16365179-16430787,D,Nervous System Cancer,6
Top2b,21974,TOP2B,7155,Top2b,361100,NA,NA,top2b,569877,TOP2,855636,134711,TRUE,FALSE,Rahrmann 2013-03,23685747,Loss,14:16365179-16430787,B,Nervous System Cancer,6
Top2b,21974,TOP2B,7155,Top2b,361100,NA,NA,top2b,569877,TOP2,855636,134711,TRUE,FALSE,Rangel 2016-01,27849608,N/A,14:16365179-16430787,C,Breast Cancer,6
Top2b,21974,TOP2B,7155,Top2b,361100,NA,NA,top2b,569877,TOP2,855636,134711,TRUE,FALSE,Takeda 2016-01,27006499,Loss,14:16384296-16404468,D,Gastric Cancer,6
Nelfe,27632,NELFE,7936,NA,NA,NA,NA,NA,NA,NA,NA,134736,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Gyk,14933,NA,NA,Gk,79223,Gyk,43913,NA,NA,NA,NA,134743,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,X:85701936-85776819,C,Liver Cancer,2
Gyk,14933,NA,NA,Gk,79223,Gyk,43913,NA,NA,NA,NA,134743,FALSE,FALSE,Kodama 2016-01,27178121,N/A,X:85701937-85776819,D,Liver Cancer,2
Me1,17436,ME1,4199,Me1,24552,Men,47173,NA,NA,NA,NA,134785,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,9:86581362-86695914,D,Liver Cancer,3
Me1,17436,ME1,4199,Me1,24552,Men,47173,NA,NA,NA,NA,134785,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,9:86627700-86627700,C,Pancreatic Cancer,3
Me1,17436,ME1,4199,Me1,24552,Men,47173,NA,NA,NA,NA,134785,TRUE,FALSE,Perez Mancera 2012-02,22699621,N/A,9:86631195-86631195,B,Pancreatic Cancer,3
Naa16,66897,NAA16,79612,Naa16,686240,Nat1,32934,NA,NA,NA,NA,134838,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,14:79334506-79390668,D,Liver Cancer,3
Naa16,66897,NAA16,79612,Naa16,686240,Nat1,32934,NA,NA,NA,NA,134838,TRUE,FALSE,Guo 2016-01,26676752,N/A,14:79334204-79390778,B,Blood Cancer,3
Naa16,66897,NAA16,79612,Naa16,686240,Nat1,32934,NA,NA,NA,NA,134838,TRUE,FALSE,Morris 2016-01,27790711,N/A,14:79336993-79393993,D,Colorectal Cancer,3
Ube2d2b,73318,UBE2D4,51619,Ube2d4,79435,NA,NA,ube2d4,100001914,NA,NA,134887,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,5:107830252-107831764,C,Liver Cancer,2
Ube2d2b,73318,UBE2D4,51619,Ube2d4,79435,NA,NA,ube2d4,100001914,NA,NA,134887,TRUE,FALSE,Kodama 2016-01,27178121,N/A,5:107830099-107831776,D,Liver Cancer,2
Uba52,22186,NA,NA,Uba52,64156,NA,NA,NA,NA,NA,NA,135114,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,8:70508265-70510367,D,Liver Cancer,2
Uba52,22186,NA,NA,Uba52,64156,NA,NA,NA,NA,NA,NA,135114,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Rasl2-9,19428,NA,NA,Rasl2-9,751812,NA,NA,NA,NA,NA,NA,135303,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Ppp1cc,19047,NA,NA,Ppp1cc,24669,NA,NA,NA,NA,NA,NA,135423,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,5:122158278-122175269,D,Liver Cancer,4
Ppp1cc,19047,NA,NA,Ppp1cc,24669,NA,NA,NA,NA,NA,NA,135423,FALSE,FALSE,Kodama 2016-01,27178121,N/A,5:122158278-122175273,D,Liver Cancer,4
Ppp1cc,19047,NA,NA,Ppp1cc,24669,NA,NA,NA,NA,NA,NA,135423,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,4
Ppp1cc,19047,NA,NA,Ppp1cc,24669,NA,NA,NA,NA,NA,NA,135423,FALSE,FALSE,Morris 2016-01,27790711,N/A,5:122160891-122182891,D,Colorectal Cancer,4
Cyp2d40,71754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135470,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Clca4,229927,NA,NA,Clca4l,499721,NA,NA,NA,NA,NA,NA,135610,FALSE,FALSE,Morris 2016-01,27790711,N/A,3:144800036-144846036,C,Colorectal Cancer,1
Fmnl1,57778,NA,NA,Fmnl1,287746,NA,NA,NA,NA,NA,NA,135620,FALSE,FALSE,Guo 2016-01,26676752,N/A,11:103171107-103198901,D,Blood Cancer,2
Fmnl1,57778,NA,NA,Fmnl1,287746,NA,NA,NA,NA,NA,NA,135620,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Emid1,140703,EMID1,129080,Emid1,685462,NA,NA,NA,NA,NA,NA,135639,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:5106265-5152257,D,Blood Cancer,2
Emid1,140703,EMID1,129080,Emid1,685462,NA,NA,NA,NA,NA,NA,135639,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Fbxo27,233040,FBXO27,126433,Fbxo27,499114,NA,NA,NA,NA,NA,NA,135640,TRUE,FALSE,Guo 2016-01,26676752,N/A,7:28692849-28699338,D,Blood Cancer,1
Nrbp2,223649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135649,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Nrbp2,223649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135649,FALSE,FALSE,Xu 2017-01,28062688,Loss,15:76085595-76090013,N/A,Liver Cancer,2
Rcor3,214742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135671,FALSE,FALSE,Guo 2016-01,26676752,N/A,1:192098546-192138062,D,Blood Cancer,2
Rcor3,214742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135671,FALSE,FALSE,Rahrmann 2013-02,23685747,N/A,1:192100459-192137787,D,Nervous System Cancer,2
Zfp617,170938,ZNF878,729747,LOC102548917,102548917,NA,NA,NA,NA,NA,NA,135689,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,8:71922824-71934630,D,Liver Cancer,3
Zfp617,170938,ZNF878,729747,LOC102548917,102548917,NA,NA,NA,NA,NA,NA,135689,TRUE,FALSE,Guo 2016-01,26676752,N/A,8:71908635-71934629,D,Blood Cancer,3
Zfp617,170938,ZNF878,729747,LOC102548917,102548917,NA,NA,NA,NA,NA,NA,135689,TRUE,FALSE,Kodama 2016-01,27178121,N/A,8:71908635-71934629,D,Liver Cancer,3
Ptpn23,104831,PTPN23,25930,Ptpn23,117552,NA,NA,ptpn23a,100007322,NA,NA,135706,TRUE,FALSE,Guo 2016-01,26676752,N/A,9:110385082-110408213,D,Blood Cancer,1
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,13:17715961-17805097,A,Liver Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Chen 2017-01,28251929,N/A,13:17774054-17802413,B,Breast Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Dorr 2015-01,25995385,Loss,13:17702866-17793866,C,Lung Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Guo 2016-01,26676752,N/A,13:17715962-17805097,B,Blood Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Kodama 2016-01,27178121,N/A,13:17715962-17805097,A,Liver Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Koso 2012-01,23045694,N/A,13:17715962-17805097,D,Nervous System Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Koso 2012-02,23045694,N/A,13:17715962-17805097,D,Nervous System Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Mann 2012-01,22421440,Loss,13:17725002-17725002,D,Pancreatic Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,March 2011-01,22057237,N/A,13:17735669-17756171,D,Colorectal Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Morris 2016-01,27790711,N/A,13:17712466-17814466,C,Colorectal Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,13:17708383-17708383,C,Pancreatic Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Perez Mancera 2012-02,22699621,N/A,13:17730073-17730073,B,Pancreatic Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Rahrmann 2013-01,23685747,N/A,13:17715962-17805097,B,Nervous System Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Rahrmann 2013-02,23685747,N/A,13:17715962-17805097,C,Nervous System Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Rahrmann 2013-03,23685747,Loss,13:17715962-17805097,C,Nervous System Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Rahrmann 2013-04,23685747,Loss,13:17715962-17805097,B,Nervous System Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Takeda 2016-01,27006499,Loss,13:17689685-17723258,C,Gastric Cancer,18
Cdk13,69562,CDK13,8621,Cdk13,306998,NA,NA,NA,NA,NA,NA,135707,TRUE,FALSE,Wong 2014-01,24316979,N/A,13:17721739-17721739,B,Blood Cancer,18
Ppp1r12b,329251,NA,NA,Ppp1r12b,304813,NA,NA,NA,NA,NA,NA,135710,FALSE,FALSE,Guo 2016-01,26676752,N/A,1:134754658-134955942,D,Blood Cancer,1
Myo5c,208943,MYO5C,55930,Myo5c,315820,NA,NA,myo5c,562676,NA,NA,135711,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Mamld1,333639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135712,FALSE,FALSE,Friedel 2013-01,23940809,N/A,X:71050256-71156056,N/A,Mixed,2
Mamld1,333639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135712,FALSE,FALSE,March 2011-01,22057237,N/A,X:71011817-71093958,C,Colorectal Cancer,2
Nacad,192950,NA,NA,Nacad,289786,NA,NA,NA,NA,NA,NA,135717,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,11:6597822-6606054,D,Liver Cancer,2
Nacad,192950,NA,NA,Nacad,289786,NA,NA,NA,NA,NA,NA,135717,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Cd99l2,171486,CD99L2,83692,RGD1559441,500410,NA,NA,NA,NA,NA,NA,135743,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,X:71433490-71433490,D,Pancreatic Cancer,1
Pcmt1,18537,NA,NA,Pcmt1,25604,NA,NA,NA,NA,NA,NA,135759,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,10:7630236-7663584,D,Liver Cancer,4
Pcmt1,18537,NA,NA,Pcmt1,25604,NA,NA,NA,NA,NA,NA,135759,FALSE,FALSE,Keng 2013-01,22899566,N/A,10:7629102-7835102,A,Liver Cancer,4
Pcmt1,18537,NA,NA,Pcmt1,25604,NA,NA,NA,NA,NA,NA,135759,FALSE,FALSE,Kodama 2016-01,27178121,N/A,10:7629373-7681136,D,Liver Cancer,4
Pcmt1,18537,NA,NA,Pcmt1,25604,NA,NA,NA,NA,NA,NA,135759,FALSE,FALSE,Kodama 2016-02,27247392,N/A,10:7629373-7681136,C,Liver Cancer,4
Mzt2,72083,MZT2A,653784,Mzt2b,287929,NA,NA,NA,NA,NA,NA,135760,TRUE,FALSE,Guo 2016-01,26676752,N/A,16:15848441-15863369,D,Blood Cancer,1
Plekha6,240753,NA,NA,NA,NA,NA,NA,plekha6,568764,NA,NA,135779,FALSE,FALSE,Morris 2016-01,27790711,N/A,1:133164210-133303435,D,Colorectal Cancer,2
Plekha6,240753,NA,NA,NA,NA,NA,NA,plekha6,568764,NA,NA,135779,FALSE,FALSE,Takeda 2016-01,27006499,N/A,1:133181321-133303435,D,Gastric Cancer,2
Snrnp27,66618,SNRNP27,11017,Snrnp27,362392,NA,NA,NA,NA,NA,NA,135794,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Snrnp27,66618,SNRNP27,11017,Snrnp27,362392,NA,NA,NA,NA,NA,NA,135794,TRUE,FALSE,Wu 2012-01,22343890,N/A,6:86675221-86684522,N/A,Nervous System Cancer,2
Nop2,110109,NOP2,4839,Nop2,314969,NA,NA,nop2,321130,NA,NA,135865,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,6:125131882-125144753,D,Liver Cancer,5
Nop2,110109,NOP2,4839,Nop2,314969,NA,NA,nop2,321130,NA,NA,135865,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,5
Nop2,110109,NOP2,4839,Nop2,314969,NA,NA,nop2,321130,NA,NA,135865,TRUE,FALSE,Morris 2016-01,27790711,N/A,6:125073882-125136882,D,Colorectal Cancer,5
Nop2,110109,NOP2,4839,Nop2,314969,NA,NA,nop2,321130,NA,NA,135865,TRUE,FALSE,Starr 2009-01,19251594,Gain,6:125049037-125151089,B,Colorectal Cancer,5
Nop2,110109,NOP2,4839,Nop2,314969,NA,NA,nop2,321130,NA,NA,135865,TRUE,FALSE,Takeda 2016-01,27006499,N/A,6:125131909-125144753,D,Gastric Cancer,5
Cwc25,67480,CWC25,54883,Cwc25,360613,NA,NA,cwc25,406771,NA,NA,135922,FALSE,FALSE,Guo 2016-01,26676752,N/A,11:97745481-97766556,D,Blood Cancer,1
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Bard-Chapeau 2014-01,24316982,N/A,9:21616168-21704230,D,Liver Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Guo 2016-01,26676752,N/A,9:21616169-21704217,A,Blood Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,March 2011-01,22057237,N/A,9:21557575-21759774,C,Colorectal Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Morris 2016-01,27790711,N/A,9:21549456-21665456,B,Colorectal Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Perez Mancera 2012-01,22699621,N/A,9:21661540-21661540,D,Pancreatic Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Perna 2015-01,25624498,N/A,9:21650505-21650505,A,Skin Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Rangel 2016-01,27849608,N/A,9:21616169-21704217,D,Breast Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Takeda 2015-01,25559195,N/A,9:21672004-21686638,D,Colorectal Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Takeda 2015-02,25559195,N/A,9:21610916-21648989,D,Colorectal Cancer,10
Smarca4,20586,SMARCA4,6597,Smarca4,171379,NA,NA,smarca4a,353295,NA,NA,135927,TRUE,TRUE,Takeda 2015-03,25559195,N/A,9:21603686-21688575,C,Colorectal Cancer,10
Pbp2,76400,NA,NA,Pbp2,246145,CG17919,40780,NA,NA,NA,NA,135930,FALSE,FALSE,Guo 2016-01,26676752,N/A,6:135309127-135310405,D,Blood Cancer,2
Pbp2,76400,NA,NA,Pbp2,246145,CG17919,40780,NA,NA,NA,NA,135930,FALSE,FALSE,Takeda 2016-01,27006499,N/A,6:135309127-135310405,D,Gastric Cancer,2
Eif1,20918,NA,NA,Eif1,287703,CG17737,38398,NA,NA,SUI1,855477,135931,FALSE,FALSE,Guo 2016-01,26676752,N/A,11:100319885-100322096,D,Blood Cancer,1
2610528A11Rik,70045,NA,NA,LOC290595,290595,NA,NA,NA,NA,NA,NA,135936,FALSE,FALSE,Guo 2016-01,26676752,N/A,14:37102140-37114022,C,Blood Cancer,1
Hist1h1a,80838,NA,NA,Hist1h1a,291145,NA,NA,NA,NA,NA,NA,135937,FALSE,FALSE,Guo 2016-01,26676752,N/A,13:23763717-23764358,D,Blood Cancer,1
Hist1h2bc,68024,HIST1H2BI,8346,Hist1h2bh,306945,NA,NA,NA,NA,NA,NA,135944,TRUE,FALSE,Guo 2016-01,26676752,N/A,13:23684199-23692488,C,Blood Cancer,1
